Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Italy,ITA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,7.486418839,5.48747777,4.842052489,1.95553271,2.402046147,5.164163281,6.405677604,5.873594596,5.499179506,4.713420689,1.344280395,3.103489778,6.401805944,4.812013821,-2.673183923,6.592319726,2.125827506,2.872936349,5.653223991,3.217170144,0.7232324,0.33922499,1.132491162,3.202782973,2.768381475,2.854366887,3.181430303,4.144042124,3.310861935,1.900439827,1.468175611,0.765807599,-0.913401722,2.130215476,2.885202351,1.23832837,1.776351224,1.781324374,1.608634731,3.739946533,1.894123995,0.104759514,-0.305508789,0.769317663,0.323656244,1.48515736,0.975922133,-1.615940627,-5.711508383,1.400915343,0.53428744,-3.24206012,-2.9724038,-0.91781388,0.875477402,1.465690444,1.820333852,1.133773171,1.450484917,-8.60327469
Jamaica,JAM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,0.521326546,4.438222967,4.217074997,10.51223168,0.916909592,16.12977474,-7.017794963,-5.731016088,-1.717120247,-7.935918257,-3.788992372,-1.243951361,-2.30705228,-7.024363539,1.047147831,0.372343475,0.219083438,-3.020768566,-4.154725927,0.903797458,7.067833624,3.364445694,6.546842808,3.492760625,4.00325614,1.055815487,8.380614381,0.395069826,1.353685972,-1.086816085,-2.107777575,-3.268952653,0.134064726,0.041904059,0.586824056,1.310312585,3.031373172,0.74445447,0.342085609,2.360648565,0.925752257,-1.298074454,-4.823260758,-1.969941261,1.17354565,-1.179993906,-0.065368676,0.114534393,0.36689482,0.844390414,0.49207659,1.40370908,0.432912117,-10.59071945
Jordan,JOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,5.506621314,11.67798081,17.38409162,7.68373503,13.04881738,2.907144296,-6.168703708,0.057630803,-6.585108897,1.472440857,-1.48325076,-2.424643165,-14.47882879,-4.933803096,-3.649697433,8.106470191,-1.080896866,0.001849124,2.070145365,-1.019173653,0.843494532,1.023614621,1.585899325,2.39908093,3.356513202,3.790760873,1.928129024,5.722701516,4.669068394,4.017388492,3.615117594,2.306415735,-0.107449997,-2.874259126,-2.643342214,-2.978341756,-2.557640892,-1.250620961,-1.349906171,-1.077221007,-0.328485921,0.098191703,0.579046463,-2.530193096
Japan,JPN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,11.04407304,7.901714421,7.379857063,10.52079209,4.686450016,9.632359631,9.938834499,11.61742815,11.14865732,-0.7505531,2.426652357,6.905499722,6.523023596,-2.5298392,1.787835642,2.866778098,3.384680714,4.318280115,4.594768307,2.010415857,3.452970522,2.598303276,2.805454582,3.826682341,4.576744576,2.77792081,4.227041673,6.341599796,4.439692721,4.545273687,3.012049185,0.474423127,-0.83988638,0.71149468,2.501399844,2.866346295,0.835496803,-1.396708527,-0.433914444,2.607851314,0.164695475,-0.114538322,1.311201372,2.170289266,1.653122597,1.355753419,1.537441316,-1.141424849,-5.404594188,4.173027538,0.069762808,1.657317593,2.147531753,0.507999337,1.330400881,0.637897177,2.33647955,0.526738908,0.480092145,
Kazakhstan,KAZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.56105283,-5.227323541,-8.876154411,-11.32841063,-6.287395889,2.035515437,3.317062898,-0.189685362,3.685600854,10.13011649,13.69319315,9.795470244,8.932922844,8.841019375,8.72919995,9.53532792,7.661443135,1.383236316,-0.786442204,5.794225111,5.873507662,3.33405607,4.485117035,2.676720925,-0.268267118,-0.327514633,2.693432134,2.74053638,3.16101154,-3.850408213
Kenya,KEN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-10.6105312,6.048333067,5.348655644,1.616349741,-1.282018289,10.98687052,-0.048135582,4.372082367,4.290540493,-7.951742729,17.88012181,12.90828068,2.07505699,0.273436856,-2.82256306,-1.617024723,5.396603824,2.929345336,3.579834988,1.60792064,-0.159146717,-2.342043719,-2.513360534,-2.04281514,0.466506683,3.303209124,2.173931963,2.504313165,1.123527808,0.724837377,-1.859161848,-3.950140023,-2.757422699,-0.468194236,1.331405874,1.155487687,-2.347158365,0.439695657,-0.485175888,-2.125154281,0.987009104,-2.143715676,0.180879189,2.28319586,3.044994854,3.576193194,3.933089234,-2.503375539,0.503848174,5.494072181,3.288133179,1.815635487,3.142122879,2.694826864,3.116796581,3.346585197,2.364845917,3.895065672,2.998060415,-2.52736428
Kyrgyz Republic,KGZ,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.353404767,11.2196199,0.663560151,3.688011593,-9.437083176,-14.82627738,-15.48366078,-20.0568397,-6.363279166,5.511227375,8.323771638,0.567202167,2.126778697,4.194824155,4.326996496,-0.930865788,5.914001602,5.739479902,-1.29507487,2.000426388,7.512743465,7.376440493,1.651651396,-1.651752874,4.674715629,-1.738142584,8.735789273,1.957996971,1.75886441,2.231805266,2.734091891,1.71320911,2.439335198,-10.4936854
Cambodia,KHM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.00218043,6.41494759,2.746744733,1.100747111,1.957177783,9.994015117,7.561399459,5.967444109,4.619793214,6.662163866,8.564605694,11.48495836,9.091563978,8.583162419,5.124827927,-1.402999,4.344632712,5.381835402,5.577848685,5.599986878,5.40174788,5.411601387,5.27826636,5.218910465,5.879385839,5.516808289,-4.487578946
Kiribati,KIR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-3.863449972,10.38874718,19.14222097,43.22753485,3.853534673,-27.82633609,-6.01926515,-0.4384174,-12.87941084,-17.67219716,-4.600919031,5.458423121,-2.164208889,3.152802305,-8.732570622,-3.120167792,-11.51706224,6.261922376,-5.764727944,-2.985162114,-1.761385225,-0.573219398,-0.388123488,0.454377405,-1.348499665,0.16376906,0.038742289,4.767440972,-3.212933097,4.442346425,-3.122233354,2.047131384,0.247278155,-3.431593632,2.881451911,-2.19152749,-0.279920855,-4.301219944,-1.36255807,-2.85092617,-0.156316664,3.114447106,2.738783528,-2.059537046,8.872649191,3.63864125,-0.543826944,0.821411091,0.712021018,0.960245315
St. Kitts and Nevis,KNA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,4.482914889,8.219211815,9.070163638,2.109437728,1.088911839,1.796551683,9.585594184,9.389974226,11.91267293,7.687477638,10.32211784,6.209061623,5.122121403,-2.158747538,3.474611881,5.633750363,4.094815308,4.233563018,4.858473715,5.864328276,-1.333960992,2.280491279,8.892030685,4.028694428,0.097476702,-5.153414917,2.707701647,8.493841318,2.101575729,-0.317601932,5.220694245,-4.879099244,-1.444823709,0.940767821,-3.088498316,4.447700634,5.347046391,0.189191581,1.97993189,-2.744510423,2.135411416,1.289189919,-11.34411789
"Korea, Rep.",KOR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.809554762,0.966642374,6.026425874,6.647769518,4.624622445,9.213101876,6.562089374,10.57015527,11.99747123,7.675052529,8.387642879,5.221768934,12.88444212,7.652190868,6.041235059,11.42815463,10.59820153,9.28013073,7.035259338,-3.166620522,5.585902668,6.676618915,11.71702141,9.19579576,6.78232934,10.22535192,11.61866563,10.89649519,6.019063097,8.80042947,9.686998929,5.100781696,5.797285517,8.174764151,8.517153045,6.867624488,5.179629766,-5.811819627,10.67745058,8.15268966,4.051006403,7.10433311,2.614039827,4.781286153,4.087645147,4.712927655,5.266361146,2.23375226,0.27526898,6.274019889,2.891411994,1.865599496,2.696150961,2.556219509,2.268429401,2.539144729,2.870196962,2.419410192,1.837150505,-1.094490031
Kuwait,KWT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.690485623,-2.523685632,-3.180207789,-7.853895426,-0.090926975,-2.557304088,1.38889699,15.98891284,8.292893032,7.213201974,2.82833463,0.473425243,-3.384408998,-12.51211047,-7.945131651,3.532160996,0.869297947,-3.942897546,-3.979858899,-3.200578573,-0.228710262,-7.043499891,-0.741247186,-1.23785402,
Latin America & Caribbean (excluding high income),LAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,4.230293301,1.451749169,-0.71998087,4.193148075,2.744798343,1.40123981,2.045314428,5.602860378,4.463405945,4.053144362,4.827627467,5.824562917,6.869180196,4.722812901,2.048198381,3.629758614,2.127458021,1.545137991,4.823781283,4.857424708,-1.951258855,-2.07018578,-4.359345977,1.825899477,1.864633077,2.155690632,1.146211055,-1.644246384,0.075690736,-2.04606067,0.941952395,-0.015219844,2.215528357,3.467697893,-0.713370874,2.067322228,3.225836869,0.605820303,-0.952351387,2.270224602,-0.970451825,-0.368080313,0.867645742,4.038224716,2.550212792,3.695578858,4.18176447,2.745846927,-2.894201309,5.532973512,3.292085049,1.376591857,1.817484969,0.339044153,-1.096103496,-1.576342408,0.808738814,0.68196761,-0.085067679,-7.243240185
Lao PDR,LAO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,2.176065428,1.946213018,-4.235621582,-4.819816596,10.93424687,3.707108015,1.420451994,2.719061639,3.170718932,5.512251588,4.587842757,4.666911641,4.774584583,2.062034137,5.446560319,4.042749821,4.072494763,4.305584861,4.480877769,4.750571098,5.441348218,6.865327245,5.807303834,6.011721517,5.718576123,6.780744305,6.363904499,6.400760441,6.428109957,6.016186373,5.656565664,5.386222839,5.244751345,4.615955371,3.869747641,-1.025203721
Lebanon,LBN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-43.33249205,23.07558955,43.37741252,10.59271971,4.965000505,3.110944522,2.677091792,8.749822008,-0.26434077,2.68088209,-1.965454105,-1.163790672,-0.016917751,-1.305247462,-1.622675505,2.453732272,-0.141752644,0.248100883,9.136660006,9.128690297,9.126381641,4.922354082,-3.959962122,-3.673751913,-2.779563127,-3.234113264,-3.955280809,-1.21653131,-0.703490499,-2.498812242,-6.649659955,-19.94656845
Liberia,LBR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.754878664,1.334264238,-31.33307544,0.702091309,2.583517475,4.438441213,5.33663593,2.811231841,1.197886354,2.358236393,4.804845556,4.906862041,5.820964325,-1.866817168,-2.520465745,-4.057219625,-0.046900244,-1.229823488,-4.621608284,-5.181060451
Libya,LBY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.092994144,-3.303341919,-2.531876757,11.21741121,2.822159733,10.16425424,4.903837021,4.787466824,1.244727456,-2.007171505,3.942213414,-62.37804654,121.7794718,-14.07297277,-24.49801081,-9.661140041,-3.901120722,24.97603817,13.44608674,1.039878866,-32.23816425
St. Lucia,LCA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,8.660125516,2.228890989,-3.614674755,4.879846878,0.77679643,3.6089035,5.776924649,6.615148577,12.44081129,2.001982526,11.76795242,7.036333705,8.113583554,-1.045344635,6.615065841,-0.56991373,0.42346791,0.507469878,1.563075149,-2.064751179,4.82577283,1.368904438,-1.067677442,-4.291645939,-0.344585646,3.525477818,6.411634744,-1.377508574,4.930248301,0.317079625,3.488151516,-4.076946988,0.513073499,4.614488292,-0.830332598,-3.638582019,1.300969624,-1.814225001,3.468748315,2.958693855,2.111847327,1.225188995,-20.57392969
Latin America & Caribbean,LCN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,3.64866734,1.967233141,-0.197799382,4.521939474,2.434519365,1.408637602,1.730689851,5.199573101,3.623126288,3.985669366,4.084237637,4.594791678,6.043747046,3.89845205,1.349054579,3.762935912,2.481810613,1.611073796,4.26579143,3.740353801,-1.805917126,-2.593306827,-4.593141699,1.631965168,1.517598178,2.389932811,1.327959133,-0.910312388,-0.55428248,-1.502866827,1.603550819,0.713130315,1.948294802,2.801049326,-0.152950441,1.843176677,3.474822736,0.632870692,-1.351855516,2.286425585,-0.527114434,-1.060858568,0.237513819,4.98445235,2.962059472,3.985250575,4.264441434,2.715437021,-2.990453939,4.674981604,3.213780534,1.662198053,1.688485238,-0.045330877,-0.923797134,-1.37093487,0.809739192,0.82056165,0.02311121,-7.146435395
Least developed countries: UN classification,LDC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,-0.050692619,-1.21634904,-0.623129075,-0.350501003,-0.777912185,0.653623042,1.14681921,-0.106124787,-0.429002999,-2.185553372,-1.050334431,-2.393588564,-3.624643495,-2.075289142,3.330797464,3.130741734,2.135036463,1.398567813,1.598909777,1.537419151,2.639258884,2.714537546,2.800272584,4.002499426,5.410015244,5.033391404,5.71190196,4.619188771,2.374018842,3.719193301,1.589237126,2.422039668,3.495903574,3.481202372,1.171211714,1.498112553,2.467329975,2.397486143,1.946275153,-2.817520437
Low income,LIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-1.080876783,-0.575959961,-2.719337678,-2.418407434,1.494869026,2.721524398,-0.003872701,0.140858744,-4.515182999,-1.960663489,-3.608510008,-2.302560349,-2.00153642,1.975226234,2.3972847,2.022652876,0.728889708,0.512129928,0.063600702,2.429562744,1.415849421,2.219863287,2.905967998,4.085729877,3.872906711,4.687570876,3.690406139,2.140467475,3.987354287,-0.343192129,0.046642585,3.514648632,3.280287356,-0.66694128,1.009844105,1.768117422,1.850687595,1.424561462,-1.704776595
Liechtenstein,LIE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,-0.487780677,-0.312690226,-0.128913586,-0.210673929,-0.287280087,2.583221407,2.539340674,2.58949084,2.722165869,3.06673152,3.424162643,-2.717631379,-0.425880095,3.367402522,6.008632513,2.995934959,8.120212662,4.507438277,3.338676458,1.041748046,0.488777564,2.254991143,2.818629901,5.36232333,4.267739458,5.302779256,5.62164242,6.173497062,8.864193039,1.916876397,-1.795514415,-1.9931845,-2.761161231,2.225484529,4.000756856,7.84663385,2.615940419,1.074833853,-1.860279419,,,,,,,,,,,
Sri Lanka,LKA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,1.405726665,0.143451962,1.488703165,0.129701215,2.533634484,3.910040175,3.319880225,5.27110393,1.594426124,-0.775961351,-2.359058346,5.039381684,1.923819428,4.172620076,1.434362008,3.181696617,3.762321081,4.567613071,4.107432825,4.059429391,2.607120776,3.324691799,3.623929865,3.520891728,2.87641264,0.288741809,1.050602296,0.932464382,5.054980966,3.347565782,3.216334432,5.778869062,4.609853506,4.641628816,3.097091968,5.808550273,4.169996068,3.748962877,5.354733552,-2.243643061,3.142506997,5.049940435,4.557881914,5.383795801,6.842908741,6.010642397,5.197557743,2.82103706,7.27905886,7.677953239,9.002943471,2.59207381,3.985755206,4.046239566,3.338429756,2.414098662,2.194959772,1.631411979,-4.079409052
Lower middle income,LMC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.38575762,0.737707945,3.959282283,4.182037415,1.779777872,0.228556069,1.474867258,4.38780406,6.988811094,6.334980399,3.898922285,3.696451849,3.364313314,3.186221272,-0.055663807,6.05083525,1.054352551,-2.549693016,-2.853015013,-3.307348461,-0.786729253,3.016365023,1.338052943,-0.930610525,1.008580335,-0.517247591,0.707891942,2.144786501,2.494236123,2.415004229,0.252581372,0.524731108,-0.71595205,0.095008661,2.499342835,3.781109222,1.413573468,-0.869059089,2.264980921,2.620280535,2.21747747,3.126955507,4.642589028,4.845553568,4.398736233,4.779234593,5.210418136,2.452561048,2.874251616,4.977126458,3.229057799,2.512162188,3.482692107,4.02318016,3.447286355,4.544004235,3.68820067,2.991803186,1.895569535,-5.444874799
Low & middle income,LMY,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,0.902798051,1.753848275,2.419618337,4.902810713,3.269836054,2.102515673,1.377472892,4.081125335,5.611897079,5.462006227,4.181934834,4.249775339,5.017024021,3.975727482,1.936618931,4.460050125,2.048584836,0.903604679,2.223894187,2.272774782,-0.194941588,0.774987147,-0.711645064,2.365720783,2.379915855,1.92517235,2.526648334,1.615951632,1.203893138,0.029711871,-0.987192658,-1.209301027,1.002819443,0.802153715,1.875150255,3.317188716,3.078869134,0.481629034,1.931241713,4.224007467,1.986118726,3.1632733,4.169099702,6.084809986,5.45433708,6.374930106,7.004271656,4.229090277,1.091528524,6.144429708,4.610296519,3.775197008,3.864821711,3.288689705,2.629488682,2.961511614,3.619443239,3.244095946,2.431164705,-3.029598527
Lesotho,LSO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.001728402,13.17680373,8.501668638,6.131508776,0.099519994,-2.466680983,8.551426057,-2.535036089,-0.696398054,-0.108812228,2.748152528,-2.471144476,23.4498159,8.256319375,-15.76068108,8.004556188,18.33777685,14.88635125,-0.064853055,-5.472335604,-2.049636574,1.685626134,-0.636979303,2.916653866,0.159717032,2.301491088,-1.460285785,6.298163516,3.537159726,3.7305016,4.58625521,4.570933955,1.240289072,3.754397312,1.263037045,3.648318662,1.924671891,0.039643745,-0.628760862,3.207521586,3.412375308,1.016902075,5.154336519,2.321097225,3.976062897,4.55389995,4.345591684,5.511195244,-1.404613646,4.979321472,4.185205961,5.744039856,1.113087594,0.967916193,2.348069814,2.788129091,-3.905641873,-2.009996944,-1.175467998,-11.76615309
Late-demographic dividend,LTE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.664114769,1.81447011,1.303278476,4.254153654,3.865595312,3.977468904,0.345469305,4.405873116,7.350664889,7.371969679,6.023857062,5.919638668,7.46919779,4.411324438,2.982084891,5.413524635,4.821019226,3.853271269,5.937300562,6.871022054,-1.533814652,0.178023885,-0.920140058,5.697604857,5.735824956,4.374633376,4.263074984,2.904890968,2.909979166,-1.156521183,-0.867113997,-1.781272509,2.207946191,2.259566507,3.864075207,3.329784854,4.022359796,1.153455385,3.275963209,5.968268707,3.952227044,4.823880045,5.589739938,7.191382279,6.491729518,8.04178522,8.937773304,5.846304053,2.001391726,6.979306745,6.069415374,4.777679454,4.583069056,4.024501023,3.360750299,3.165670209,4.231120883,4.478693367,3.882437422,-0.680835793
Lithuania,LTU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.961077209,9.113027875,8.257179062,-0.437687209,4.427475848,7.407519796,7.611827256,11.46771748,7.773001207,9.501044182,9.142617037,12.43525018,3.675240926,-13.88775336,3.80531559,8.461109064,5.246002459,4.603327729,4.431087654,2.988912971,3.829841264,5.751046557,4.933348072,4.615416408,-0.891875167
Luxembourg,LUX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,2.887846741,0.124677246,2.369929233,6.664577026,-1.857841595,0.380680194,-0.112343962,3.918643274,9.43521286,3.992167003,1.692792868,5.312927623,7.122764977,2.862300405,-7.586475584,2.028102909,1.393538677,3.888388665,2.106143909,0.48254143,-0.843665279,1.048296393,2.961751272,6.077852266,2.593246997,9.491568385,3.279471535,7.67910713,8.735308964,4.009811848,7.198406364,0.476080795,2.811218192,2.416627524,0.017300512,0.017738416,4.392911825,4.733763926,7.0256824,6.794702708,1.318613013,2.737471165,0.401759175,2.149921408,1.605862277,3.514142017,6.693996311,-3.028532567,-6.113372874,2.968122988,0.285278376,-2.717089366,1.286207757,1.86727724,1.873669535,2.344807955,-0.643743573,1.141053796,0.308625746,-3.22895596
Latvia,LVA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.731273767,9.954134182,7.348242915,3.58072935,6.695509679,7.704861867,8.334172654,9.487466533,9.691840517,11.92803765,13.01830912,10.92878857,-2.305971033,-12.83237465,-2.396388924,8.425155474,5.552871613,3.411842755,2.029984434,4.861796235,3.312783342,4.169810799,4.837970042,2.738917147,-3.001599749
"Macao SAR, China",MAC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,5.903015969,4.075851999,-3.381682013,2.3246741,9.626128498,3.578276651,1.235029946,4.515287417,0.784206111,10.58313139,2.945457455,2.15251085,1.230118915,-2.408529002,-2.261127261,-6.497014851,-4.405336774,3.427350015,0.502106146,6.269619164,8.888010235,23.55807692,5.554701343,10.87794431,12.0488411,1.238521871,-0.874651516,22.37642647,18.83059115,6.684906781,8.195597747,-4.179534489,-23.04208039,-2.413752162,8.25939688,4.93972516,-3.968758741,-56.90682315
St. Martin (French part),MAF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,7.353249381,7.321886716,5.92066641,2.431691079,3.375054177,0.341424666,1.450748243,3.394963787,5.224409118,8.307863476,3.584474218,-0.207763051,2.263494603,1.134991627,-4.123126102,6.323531199,-1.027421989,3.96221313,3.663208887,6.972373595,-2.322328228,9.72364464,0.922947179,1.514947622,5.280507953,-3.827398872,-2.438117109,8.786088759,-6.857030561,10.75648353,-2.89478845,5.85583025,-0.178994895,0.667221669,6.026203768,1.89366143,4.710760461,3.568440478,2.084364684,6.321998368,2.324166184,4.667118568,2.964337138,2.485683535,3.835245161,1.580555112,3.060307614,1.229529046,3.1031114,-0.28666032,2.896264323,1.844616986,1.21592356,-8.240664338
Monaco,MCO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,4.190019215,3.22103008,4.827625867,2.858829076,-2.44215436,3.102545947,2.397785616,2.841897763,2.35335556,0.313281516,-0.601006327,0.686446019,-0.454925116,-0.010468638,0.562378162,1.69763814,2.111979685,4.32665656,3.890002693,2.211021586,0.346898628,0.585826086,-1.853994467,1.238335121,1.136886133,0.230116567,1.364236555,2.565130877,2.385517295,2.901768621,1.161890299,0.010193915,0.05055366,1.384570779,0.862671134,4.730083367,13.31855025,-0.303447952,-12.21412207,0.993240373,5.764413602,-0.202281103,8.293079596,5.990697387,3.779338043,2.556620763,-4.210200845,5.304565902,6.713757795,
Moldova,MDA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.688392715,2.023697472,-6.504450132,-3.216400332,2.315578644,6.337531865,8.04993381,6.900592116,7.666093328,7.761891043,5.091683561,3.238947505,8.005416601,-5.881267427,7.207007,5.879366918,-0.576697092,9.0730843,5.063648262,0.450049423,5.614620699,6.47716048,6.109432568,5.32920766,-5.354539088
Madagascar,MDG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,-0.377628921,-0.19253236,-3.345926368,1.396429054,-2.937852403,-0.511414418,2.836509744,4.071065952,1.008235112,2.484821868,1.137329105,-3.955419065,-5.290915272,-0.814004886,-1.558997762,-5.779979372,-0.511875008,-5.406328682,6.748732069,-1.906496992,-12.36171994,-4.691867156,-1.967941895,-1.117419392,-1.6845393,-0.882494916,-1.634219019,0.530645597,1.153998319,0.194776625,-9.006369105,-1.768085446,-0.913673104,-3.033790246,-1.406451416,-0.985465377,0.476252815,0.682603864,1.45372395,1.248436347,2.759775047,-15.0421862,6.519029112,2.159816524,1.706699388,2.364196089,2.701078618,3.708383582,-6.651917302,-2.151865867,-1.188680316,0.233018338,-0.43794981,0.585355993,0.390864327,1.234866424,1.185088874,0.481505007,1.663182479,-6.696844242
Maldives,MDV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.763714377,6.484185283,5.649079664,4.204868086,1.662564067,-6.262938517,4.396568204,10.557182,3.109577721,-15.39566093,23.07508884,5.244789776,6.847085784,-9.839048373,3.646217774,4.354380906,-1.802359412,2.541358587,2.536754831,-1.615183238,1.732749449,2.698075318,4.080881365,3.913229363,-33.1881715
Middle East & North Africa,MEA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,13.06670823,0.508595578,-8.192104827,1.447277749,-4.239891942,-1.972824073,-5.497767428,-6.334459887,-4.578141457,-4.265918513,-2.494918529,-3.536059552,0.07949125,0.180206059,9.786358497,1.153243219,2.598895568,0.289934982,-0.092694838,-0.180295566,2.594480306,1.349457754,2.590556393,-0.154978947,4.754752963,-0.699622962,-0.432503198,3.057673321,6.033990056,2.838809773,3.659147896,2.973533868,2.274257727,-1.641627123,2.796305657,1.624143389,1.833170127,0.792059962,0.969536427,0.655593261,3.0467581,-0.165069049,-0.830193282,-1.213463742,-5.291233438
Mexico,MEX,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.782077138,1.463526437,4.80323203,8.481411033,3.816439339,2.842654603,2.616661321,6.089059234,0.285108153,3.300211837,0.668146239,5.03561292,4.73130705,2.779618236,2.833111916,1.63107455,0.713827953,6.211745643,6.995633738,6.593621476,5.951524402,-2.832178042,-5.677485447,1.125251757,-0.005590175,-5.096858561,-0.333810909,-0.70839124,2.108299383,3.203382908,2.30201264,1.683114785,0.157923159,3.159064266,-7.831751372,5.072449437,5.193557998,3.58158308,1.247838022,3.440976329,-1.792902633,-1.402939066,0.07226822,2.494831023,0.869521533,2.984432541,0.782569044,-0.357632975,-6.674165378,3.617190331,2.227163478,2.24713983,0.029452795,1.544035107,2.019036884,1.403020673,0.931456542,1.050311571,-1.139369149,-9.205399981
Marshall Islands,MHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,0.28004963,10.37188615,-0.914811051,-10.57868692,18.71676469,4.290819272,3.085560291,-5.413542578,-0.4475966,-2.265333551,5.315360471,4.759558942,5.063834365,7.698504128,-10.42544735,-6.315862713,-0.62834362,-1.376571301,0.683098091,5.460915501,1.845627016,-3.634530807,-0.924187019,0.906783716,-1.258629119,2.712836761,-6.380040332,3.021279373,6.46802581,-0.898916356,-2.619101309,3.614207308,-1.383372742,1.152232974,0.541577309,2.795065674,2.709921914,5.842257205,
Middle income,MIC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,,1.117677393,1.577395764,2.499450387,5.11868866,3.328981755,2.151416703,1.442838924,4.174303509,5.695456668,5.590064178,4.248606279,4.421430471,5.140194538,4.022706666,2.001119389,4.557266433,2.099197252,1.021813622,2.323053854,2.35457276,-0.171346203,0.826732552,-0.695529138,2.48516032,2.493028397,1.961931121,2.554611016,1.68021923,1.265922723,0.144343511,-0.910348261,-1.103159281,1.128946848,0.9221837,1.95555673,3.410419625,3.172591785,0.557280291,2.037002281,4.377366821,2.081303696,3.296357334,4.31114149,6.25056595,5.595435498,6.536371455,7.166680644,4.36302447,1.195147384,6.29960965,4.802722445,3.94404187,3.983357929,3.403498066,2.795610466,3.111731159,3.772981754,3.39820801,2.587149897,-2.905634434
